petition_id,people,government,child,would,school,public,service,referendum,right,change,country,british,health,allow,family,student,national,animal,support,parent
541b4b5e-1da1-400b-b9ef-7c3a26bb11b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223ef75-343a-4b9e-bfbd-676f21f8d675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6d124ac6-e1c6-470b-b282-b2a382525cab,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90b615b7-1bf2-4a39-a7a7-812792a32582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f65da0e2-674c-4f88-a425-338df4ff670f,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
d8a53bf2-5278-43f5-b8f8-050b0ef42a2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9b00ac1-0a1a-495f-9ebe-686cb5e6d149,0,1,2,0,1,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0
0f6f9f7c-797b-4f52-b028-517fd8b7337b,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ea4aaf2d-31c0-42b6-8c3f-9a6ae0932bd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5d2a0846-9a46-4263-8e71-7d1702aa8d60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cca4181a-3da8-4603-9448-467d7fb82381,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0
e1f3f661-5f93-40f7-b46b-606a4b01bebf,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3cf21aa6-c10b-454d-a9a5-3e56a8707211,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
af4af72e-df30-4d16-ab60-50c5066093d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6dacf312-c8e5-48e3-94f2-e674e02d4dbb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6958721d-d3c9-4981-a97a-2a056311b3d4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0
d53535b5-d77b-44d3-8cab-1d79d99ed8ab,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1cee9883-e4c3-45b7-82a7-e57436e28bba,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
beb14426-7adc-4931-ba8e-ba4fff0e3361,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
e4e08258-cbb4-4856-a530-35419277e5d5,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
671eda73-e951-4677-b9fe-12d09975ad5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8994032a-2a10-4717-93f8-f7e013fa526c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c97cc6b0-d281-490a-9bd7-37579d31a873,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
daa8a9c2-8c96-4188-96a1-0bb6a17cb997,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78847189-9fcf-4335-badb-c8c1d05810c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62817d68-7a7f-4cbd-bb28-47ab9cf50572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95cbc6cb-9475-46f9-918a-690384b784b4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00cde54f-3053-48d6-b452-73561e79ad8c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
af3d1df5-3bff-4210-a9b1-6602b7473354,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
adbf3381-ef9b-4a12-9c2f-c156b7794f4a,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcdf8339-aaf9-4523-8591-edbc4f57ccfa,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0aa0505d-2f54-466b-a04d-878458ffb662,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0
b4429704-cd1a-499d-8379-18c744c487a3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9d5a70b3-e8f0-4577-ab56-964521c6b46f,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a30e604e-f422-4c18-8ca3-8d3f81585711,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
890a8f62-c449-4bf9-ae2f-0940f83c8cf9,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2a1a3438-f56c-4375-a19c-6938343ca972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bc055e9f-1500-4a2f-b129-e7ed83ac4aa2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a4a720da-0c70-42a2-9885-8652ec68dff2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388b936e-9bd0-4b02-bb48-5c0b6e77316b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9c144c1-83c0-4223-8d26-69bd23fa7163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e42143ef-870f-4216-8431-18a2d0b8bc8d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a0c5d10-3ad2-4d9a-8d9f-da278357abd8,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
c3cb1cef-f166-4c00-a969-0d21b8685c3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd609395-4ae4-46e5-bbec-84eb0a77bb4e,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad7cb2d8-0a96-4609-8040-ee3ea003cc39,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19241450-ffe8-427a-971f-8aa378515b85,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
f310a1bd-ceb5-4b2b-8723-dd7f23c2adc3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cb8587f3-41fc-443d-bfd0-c2f942fabb45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60e7ac55-3ec4-4c20-8fa3-3dc923750311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
c99c60d8-7bf9-43d2-b769-f7acc19e2d2f,1,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
763c6b3a-400a-4859-a881-04f5942ce6ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b6daf472-1205-45f3-81b2-86ebeb3bb5d2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0abe84b3-872e-464e-8ebd-7aadc1768b78,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e8b6c4e-7a81-4712-a49b-8a16227139d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5efef44c-6b7d-4775-b0c3-dcf78f690485,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7531a9a8-4d47-4176-a78e-6dbef5f4bcc4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9434c0d9-8e04-4166-b7a2-21f8836de43d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
56ae7b4f-1f4e-4dce-8d0a-14bd30fb3d22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6f767788-6c9d-4202-860e-ba1777193685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39afcfb4-20ec-4b4f-80d7-3cb71e9dd2cc,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
620e2a6a-113d-493c-b223-d9df82e743c9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bbdd530f-f6ef-4e90-8aac-98182989d51f,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
61fb8969-4c0d-4481-ba81-e5b9c1ee30de,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290992c0-b6bd-448d-aca4-4d3fd4d16e27,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6b1b3aa7-5378-4e9c-bc2f-b67c218d6c08,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
beb62a05-59a9-42fb-92e8-bd9ce3fc38b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c433222-fe7f-46bd-b466-c7928ea7b593,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
89114cf0-1401-4b77-90b2-301f31e28999,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9be8050e-b849-455b-b2ea-389a9d4e4c2a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09c184d5-a917-4edb-8c9f-1729165370bb,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0c8ce18a-a32a-47bb-a633-8ac1f7e5884d,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2a13fa2b-71f3-4811-865f-574fa9646a54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
dffc0558-1a3c-40f5-aded-072393d6fdc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e92d42f1-3a21-4f22-b051-3fb0a3754e63,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c07bc110-c861-4a34-9dc6-5a5ca6b3b7ba,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64792e96-c0c5-4a88-b080-caf95edf9371,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56a9a39c-6d9c-4156-9b2e-57fbe33073c6,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
25db6ac1-235b-4a1e-ac54-7eb69cc9ebaa,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
97150ac1-771b-4ea4-8b99-af43a2a3b1eb,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5ce6638f-8198-4e45-9c39-ce7127299e59,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
51b9b9e8-d20f-4fb1-8fb7-976cbfe3c7af,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ea4a14f7-9a77-4039-99e1-ef1aad4145c8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2e6f4f61-ded8-4575-924e-91b4c33c9918,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eea771c6-df5e-43af-8c5b-dd309d8358dc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca5d5642-b80e-46c9-84f7-a6b0efd4c90d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bc71b36-505e-444e-a789-c8f2d2e8094d,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
c2864a07-3832-46a0-9e1a-18224c74ca09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e83e5263-2abf-4468-98e5-aa2f5f42b81f,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0
2a075e95-ddb4-45d4-8134-a5d315c4e68e,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
f6b30b65-d5a8-4fac-a63a-a869dd761fa9,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
a2bc11a8-1ec1-4ba0-8444-dddc8f4e58b7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8ce2ce41-34cd-48ea-b0a1-23f84943f36d,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85cb39e1-147d-4701-b4dc-b10dcf1a624b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58b88189-7b13-4f69-b094-9da819a72400,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6baf3d0d-0abb-42a3-a59b-2ea46ee36565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b377ccca-4443-45b9-a25d-5cde767316eb,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5dc434e3-e672-4f30-9a18-0fb1bd505a08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82947212-94aa-49f6-acf3-6040f995e1cc,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1d978f8d-b273-45bd-b7f7-bd3e037251d9,0,2,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0
8647e1eb-ada5-4ba4-818f-75736463d5f8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
f1f18794-df7e-4cd5-aa74-5f7e9af64508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168662d3-6a2c-4fef-a7a5-78bf8cd0e9d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9ae04781-789e-4597-a742-eba20a5c69cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02192e27-beda-4573-9d71-b5e70c75396b,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
acd2209b-ed8f-4cf2-b6fe-16716cf63c08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
defbe723-98c9-4f08-a0c8-0a869b54b5d8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32f08e39-af5c-40ba-bd88-fb518a30b8ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c5f2c65f-4ade-413f-a4ed-9c6187a08043,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
64d714ef-ab0b-4088-a5fa-21883fd5d7a7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed6bfec5-fddd-45eb-9c45-3687eb40d14c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13c3ad24-ee3d-4771-9437-b142b70e5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ad9d8898-e476-4125-ae5d-67af76377092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1dc8fed7-af3b-46f0-9f6e-4c9bc5666527,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
b28a0470-c267-41d4-8302-48378300778e,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
cda19b12-c4e1-4a81-94cb-4931278f159e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98195255-58b5-4c8c-9675-4dbbdbbdcdc6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e392dca7-dc38-4426-853c-cb96a9f55e01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7eb682a7-a998-4553-a908-04523cbead5d,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
d26d6b26-6a24-4925-ba2c-800bed66f62b,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
85fb8cb4-5315-4113-bec3-5ce9581dc4b9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72d226b2-f911-4fa8-ada5-d4e30fb30633,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683a4796-319d-4d3c-b675-5207e337b552,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb0e2d66-049a-4543-95eb-648a5bca4c1d,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9998781f-fff1-4cfd-a533-3f177672b926,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
83f4b442-ba24-4130-9b1d-a302b46484fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b802a3ba-8b15-42f8-884c-b148ecfc1704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50b1a129-35b7-49e5-a434-f99ffe2226f7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4566e08e-090f-4b50-becc-55ea84c974ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89f823e1-bd20-4814-8662-8447b5b879d8,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36a494c3-cb87-493a-9c97-c1ac7f2a3b21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425f437-39df-4a38-b8c7-9b67145e18a8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
05c80ed1-831b-429a-8474-18432d99420a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d788e862-9ebb-4d41-b702-ba23760ec726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56c1adbe-578c-44d8-88b9-79ee70b955ce,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
907a51dc-6b46-4304-b274-1299314fd479,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
af0dbc69-ab89-4675-ab94-50e5ddcaeec9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6aba802-4fa4-43f7-b04a-093371aef895,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
9158d920-cf2e-42bc-bc69-daa7a1a6ba0e,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bc3f3e86-fbcf-435f-a835-b9e454a61560,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
394ef9e8-254e-4832-a37a-74923c8ce2d5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
cb959296-50da-429f-bf7a-b014c32f322a,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d7034def-3200-4a05-80a9-a76c1d606265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ce77ebd6-3486-48e6-9f41-9694da8168d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e21484e4-651d-4125-8db9-f555a2881443,0,2,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
ebdba4ae-26b6-452b-9548-e71827ebc329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d82f96d-1282-41e3-824c-fd538459c901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59f17e26-1a40-46a3-b778-ebbca49852ba,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
e3bc6ec5-3fca-433f-9b4e-c739b13a59bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ee6125e4-84f2-4108-8817-08c607eab5ad,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
873f7713-c744-4613-84c2-aa54526ec772,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
e74f22ef-c2b1-4a99-ad82-7268a5adf4d8,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
ee1ac042-d1d9-4122-a9fb-e172c4894d44,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d668e98-9d99-450b-b866-fc121d3df44b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
ca7798cd-fbcb-417e-97ab-dae3f96f4362,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
3071d948-7f1c-45b4-8573-972dad8e8dcf,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f62a1c71-638f-4abc-bb4e-c616cb618806,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34484859-6bb5-4418-8c8d-a6e2890c0a08,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
2fd583b7-399e-4961-9715-c2f9f9e040c0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b0930a49-586c-4867-ad2e-e4737107cb2a,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
e9b9ebad-1305-4b34-b3eb-e79bc73ac1e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a85dae24-01d2-4b70-9506-d02eaad7451a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432961ff-30f6-49c6-a1c3-d375a9a07e60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7f597f4a-cf04-4e4f-a2e1-d15205d2229e,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
86c339df-4b84-4cb0-a4ba-a2092c4ffc6e,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438264ec-406f-4986-9696-0bcaf355bbfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33f6a22a-b109-4287-89c0-cdab262f317e,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
297c3adc-51ad-4e0f-8d62-d8cb758fbf10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
9bdc5648-86c7-43a8-a7df-d640764ac495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d06f2dfe-d664-4d33-b0b0-3067678c34b6,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3
297d82a3-9842-4d0d-b276-3cfba2d0fa20,1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
a5b6a841-300c-4378-a879-a5904a2bc682,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdfffccb-adda-4913-b1c0-3525898ddda2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6ae6881-4c7e-49be-8719-b8c54bdd1447,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ecbc1a87-b5e8-44e2-b7ae-5015b893d8af,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d3eb8d48-71f9-4a0a-bfed-b4f800e18ade,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4a9cd30-43c8-4c08-9987-19c023b9db31,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
784081aa-d903-45e6-b31f-5d76d9259f00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e98a881e-fd13-414c-bf71-da1eec7c8b7a,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
be7e491b-b064-42f5-9f6a-5851a0dbafe3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7809213b-90f3-4e75-9e3f-587051eebd66,2,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
d00f577a-67bf-4ded-b7cb-a2faaffd2ca9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8bbca7d3-c414-49a2-9a09-cbafbe05fe7d,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55207d45-0eaa-48a4-896c-2dd7d78a2d24,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8f28c7c8-d92e-4191-85b2-0759793b79e4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ad4bb5d-42eb-4fd9-8d7b-d0b0e28856e1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c2cd3202-1eaa-425a-872b-6d34a4fc422d,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca79e175-bc70-423e-b2ae-43c2a603bfe5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b5b65fc-e495-4c32-a0e1-7174f7e449c0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7982ee5f-3fac-4d86-8a96-9a766e75aaf6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ed4b4160-ec4b-4f0f-9408-bab799bedcfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385ae619-dcff-44ad-b0fc-73fe29ac2d46,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
e9b89044-2b65-4d9b-9920-07df82906b27,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
521afcc3-d660-455f-ba66-69c2c8b846e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ec365a2e-4957-450d-a936-1f6a82ceb6ae,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8c9ed9e8-c136-4d1d-b733-f6a03c98a6f6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8148974e-0423-4fcb-81f4-89649a2e0495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d2ac74aa-1da3-40ae-ac64-267997b2eba8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
351b60ad-e612-4c04-803b-8d1fa8fa67e8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c03328ce-5a33-4eb8-85e6-184087e5bd57,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c5c43157-bed9-4c95-aace-4bdacd9aa121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86dd4d61-f768-4877-94e6-1c44b25c61cc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
09312b06-ee83-4f12-9078-89cd1d1ecb58,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7b25982d-99b6-47a4-b1b3-ccc9cf8b3115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b734c9b-e72f-415b-9f9a-7150fed73777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62283ba9-7c76-4f2f-9ac8-6db3defb8402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e7da7909-1f18-47d6-971e-2df66889d875,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
